Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID & Check Sum
17:20:46.560959,81,$GPGGA,212046.00,4226.86515440,N,07628.54720051,W,2,12,1.5,306.418,M,-34.038,M,4.0,0131*7F
17:20:46.626499,81,$GPGGA,212046.00,4226.86515440,N,07628.54720051,W,2,12,1.5,306.418,M,-34.038,M,4.0,0131*7F
17:20:46.696122,81,$GPGGA,212046.00,4226.86515440,N,07628.54720051,W,2,12,1.5,306.418,M,-34.038,M,4.0,0131*7F
17:20:46.761691,81,$GPGGA,212046.00,4226.86515440,N,07628.54720051,W,2,12,1.5,306.418,M,-34.038,M,4.0,0131*7F
17:20:46.831295,81,$GPGGA,212046.00,4226.86515440,N,07628.54720051,W,2,12,1.5,306.418,M,-34.038,M,4.0,0131*7F
17:20:46.896807,81,$GPGGA,212046.00,4226.86515440,N,07628.54720051,W,2,12,1.5,306.418,M,-34.038,M,4.0,0131*7F
17:20:46.966488,81,$GPGGA,212046.00,4226.86515440,N,07628.54720051,W,2,12,1.5,306.418,M,-34.038,M,4.0,0131*7F
17:20:47.031980,80,$GPGGA,212046.00,4226.86515440,N,07628.54720051,W,2,12,1.5,306.418,M,-34.038,M,4.0,0131*7F
17:20:47.101605,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.167188,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.236789,80,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.302299,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.371967,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.437470,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.507062,80,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.572661,80,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.642200,80,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.707832,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.777547,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.843008,80,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.908501,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:47.978144,80,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:48.043604,81,$GPGGA,212047.00,4226.86515983,N,07628.54720126,W,2,12,1.5,306.408,M,-34.038,M,5.0,0131*7D
17:20:48.113278,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.178804,80,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.249087,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.313993,80,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.383562,80,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.449182,82,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.518746,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.584568,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.653944,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.719440,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.789098,80,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.854604,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.924241,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:48.989800,80,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:49.059405,81,$GPGGA,212048.00,4226.86516189,N,07628.54720124,W,2,12,1.5,306.404,M,-34.038,M,6.0,0131*7E
17:20:49.124935,82,$GPGGA,212049.00,4226.86516528,N,07628.54720216,W,2,12,1.5,306.397,M,-34.038,M,7.0,0131*7E
17:20:49.194525,81,$GPGGA,212049.00,4226.86516528,N,07628.54720216,W,2,12,1.5,306.397,M,-34.038,M,7.0,0131*7E
17:20:49.260116,81,$GPGGA,212049.00,4226.86516528,N,07628.54720216,W,2,12,1.5,306.397,M,-34.038,M,7.0,0131*7E
17:20:49.329671,81,$GPGGA,212049.00,4226.86516528,N,07628.54720216,W,2,12,1.5,306.397,M,-34.038,M,7.0,0131*7E
17:20:49.395218,81,$GPGGA,212049.00,4226.86516528,N,07628.54720216,W,2,12,1.5,306.397,M,-34.038,M,7.0,0131*7E
17:20:49.464855,81,$GPGGA,212049.00,4226.86516528,N,07628.54720216,W,2,12,1.5,306.397,M,-34.038,M,7.0,0131*7E
17:20:49.530379,81,$GPGGA,212049.00,4226.86516528,N,07628.54720216,W,2,12,1.5,306.397,M,-34.038,M,7.0,0131*7E
17:20:49.600035,81,$GPGGA,212049.00,4226.86516528,N,07628.54720216,W,2,12,1.5,306.397,M,-34.038,M,7.0,0131*7E
