Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID & Check Sum
17:38:37.089274,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.091202,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.092652,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.094504,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.098464,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.100702,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.102392,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.103965,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.105656,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.107342,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.108808,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.111133,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.114554,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.116593,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.118040,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.119031,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.120085,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.121097,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.122067,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.123074,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.123985,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.124765,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.125638,80,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.127272,80,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.130093,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.131074,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.131725,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.132385,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.133011,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.133635,83,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.134281,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.134892,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.135518,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.136153,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.136757,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.137430,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.138051,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.138668,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.139228,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.139779,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.140465,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.141065,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.141748,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.142865,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.143936,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.144806,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.145343,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.145782,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.146259,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.146805,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.147302,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.147794,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.148281,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.148763,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.149181,80,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.149691,80,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.150304,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.150880,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.151460,81,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.152124,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.152779,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.153450,83,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:37.971497,83,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:38.037022,82,$GPGGA,213837.00,4226.86220133,N,07628.54758186,W,2,16,1.3,314.470,M,-34.038,M,7.0,0131*78
17:38:38.106631,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.172221,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.241879,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.307376,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.372896,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.442522,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.508025,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.577674,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.643201,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.712795,83,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.778411,81,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.848013,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.913577,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:38.979012,83,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:39.048665,82,$GPGGA,213838.00,4226.86221388,N,07628.54757838,W,2,16,1.3,314.435,M,-34.038,M,7.0,0131*76
17:38:39.114255,81,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.183865,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.249385,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.319044,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.385887,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.454154,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.519687,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.589325,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.654883,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.720374,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.790052,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.855559,83,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.925202,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:39.990775,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:40.056228,82,$GPGGA,213839.00,4226.86223108,N,07628.54757894,W,2,16,1.3,314.394,M,-34.038,M,7.0,0131*75
17:38:40.125859,81,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.195517,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.261093,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.327038,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.396206,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.461760,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.531402,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.596928,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.666568,83,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.732076,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.801650,83,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.867230,83,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:40.936871,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:41.002373,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:41.067869,82,$GPGGA,213840.00,4226.86225203,N,07628.54757521,W,2,16,1.3,314.351,M,-34.038,M,4.0,0131*7C
17:38:41.137503,83,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.203080,83,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.272649,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.338234,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.407839,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.473406,83,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.542988,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.608519,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.678165,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.743711,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.813317,81,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.878858,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:41.948496,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:42.014026,83,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:42.079575,82,$GPGGA,213841.00,4226.86226687,N,07628.54756932,W,2,16,1.3,314.323,M,-34.038,M,5.0,0131*7D
17:38:42.149298,82,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.214788,82,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.284369,83,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.349885,82,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.419484,83,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.486146,82,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.550563,82,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.620216,81,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.685758,83,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.755360,82,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.821444,81,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.890545,81,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:42.956024,82,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:43.021638,82,$GPGGA,213842.00,4226.86228641,N,07628.54756923,W,2,16,1.3,314.286,M,-34.038,M,6.0,0131*77
17:38:43.091259,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.156807,83,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.226376,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.291975,83,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.361583,81,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.427060,83,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.492614,83,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.562282,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.627793,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.697392,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.762919,83,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.828410,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.898100,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:43.963612,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:44.033279,82,$GPGGA,213843.00,4226.86229826,N,07628.54756841,W,2,16,1.3,314.261,M,-34.038,M,7.0,0131*75
17:38:44.098836,83,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.168457,83,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.234182,83,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.303571,82,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.369114,82,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.434680,82,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.504261,81,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.569852,81,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.639426,82,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.704961,80,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.774602,80,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.840131,80,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.905664,80,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:44.975328,80,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:45.040913,80,$GPGGA,213844.00,4226.86231192,N,07628.54756776,W,2,16,1.3,314.236,M,-34.038,M,7.0,0131*74
17:38:45.110465,80,$GPGGA,213845.00,4226.86232863,N,07628.54757049,W,2,16,1.3,314.207,M,-34.038,M,7.0,0131*79
17:38:45.176018,79,$GPGGA,213845.00,4226.86232863,N,07628.54757049,W,2,16,1.3,314.207,M,-34.038,M,7.0,0131*79
17:38:45.241614,79,$GPGGA,213845.00,4226.86232863,N,07628.54757049,W,2,16,1.3,314.207,M,-34.038,M,7.0,0131*79
17:38:45.311126,79,$GPGGA,213845.00,4226.86232863,N,07628.54757049,W,2,16,1.3,314.207,M,-34.038,M,7.0,0131*79
17:38:45.376658,79,$GPGGA,213845.00,4226.86232863,N,07628.54757049,W,2,16,1.3,314.207,M,-34.038,M,7.0,0131*79
17:38:45.446276,80,$GPGGA,213845.00,4226.86232863,N,07628.54757049,W,2,16,1.3,314.207,M,-34.038,M,7.0,0131*79
17:38:45.511846,80,$GPGGA,213845.00,4226.86232863,N,07628.54757049,W,2,16,1.3,314.207,M,-34.038,M,7.0,0131*79
17:38:45.581517,80,$GPGGA,213845.00,4226.86232863,N,07628.54757049,W,2,16,1.3,314.207,M,-34.038,M,7.0,0131*79
