Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID,Check Sum
17:08:22.898455,82,"$GPGGA,210822.00,4226.86248740,N,07628.54690840,W,2,14,1.3,308.932,M,-34.038,M,4.0,0131*72"
17:08:22.968064,83,"$GPGGA,210822.00,4226.86248740,N,07628.54690840,W,2,14,1.3,308.932,M,-34.038,M,4.0,0131*72"
17:08:23.037720,82,"$GPGGA,210822.00,4226.86248740,N,07628.54690840,W,2,14,1.3,308.932,M,-34.038,M,4.0,0131*72"
17:08:23.103205,82,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.168951,81,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.238349,81,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.303912,81,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.373502,82,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.439058,82,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.508663,83,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.574189,83,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.639801,84,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.709361,84,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.774889,83,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.844493,83,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.910072,78,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:23.979677,74,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:24.045201,75,"$GPGGA,210823.00,4226.86248238,N,07628.54690889,W,2,14,1.3,308.928,M,-34.038,M,5.0,0131*76"
17:08:24.111286,74,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.180984,74,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.245935,73,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.311462,70,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
