Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID & Check Sum
17:30:18.021437,84,$GPGGA,213017.00,4226.86414050,N,07628.54703474,W,2,16,1.2,308.450,M,-34.038,M,5.0,0131*7D
17:30:18.087052,84,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
17:30:18.156608,84,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
17:30:18.222197,84,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
17:30:18.287686,84,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
17:30:18.357320,83,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
17:30:18.422971,84,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
17:30:18.488429,84,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
17:30:18.553915,83,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
17:30:18.623725,84,$GPGGA,213018.00,4226.86413604,N,07628.54703189,W,2,16,1.2,308.456,M,-34.038,M,6.0,0131*70
