Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID & Check Sum
17:42:46.887131,82,$GPGGA,214246.00,4226.86357454,N,07628.54752991,W,2,15,1.6,310.727,M,-34.038,M,4.0,0131*72
17:42:46.956729,82,$GPGGA,214246.00,4226.86357454,N,07628.54752991,W,2,15,1.6,310.727,M,-34.038,M,4.0,0131*72
17:42:47.022458,82,$GPGGA,214246.00,4226.86357454,N,07628.54752991,W,2,15,1.6,310.727,M,-34.038,M,4.0,0131*72
17:42:47.091967,82,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.157442,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.227099,82,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.292614,82,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.358161,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.427737,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.493300,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.562943,82,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.628505,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.698158,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.763662,84,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.833274,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.898804,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:47.964387,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:48.033964,83,$GPGGA,214247.00,4226.86356675,N,07628.54753053,W,2,15,1.6,310.730,M,-34.038,M,5.0,0131*72
17:42:48.099463,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.169500,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.234620,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.300216,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.369806,82,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.435383,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.505138,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.570552,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.640126,82,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.705673,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.771195,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.840862,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.906427,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:48.976030,84,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:49.041575,83,$GPGGA,214248.00,4226.86356756,N,07628.54752934,W,2,15,1.6,310.730,M,-34.038,M,6.0,0131*77
17:42:49.107091,83,$GPGGA,214249.00,4226.86356945,N,07628.54752735,W,2,15,1.6,310.730,M,-34.038,M,7.0,0131*74
17:42:49.176719,83,$GPGGA,214249.00,4226.86356945,N,07628.54752735,W,2,15,1.6,310.730,M,-34.038,M,7.0,0131*74
17:42:49.242239,83,$GPGGA,214249.00,4226.86356945,N,07628.54752735,W,2,15,1.6,310.730,M,-34.038,M,7.0,0131*74
17:42:49.311894,83,$GPGGA,214249.00,4226.86356945,N,07628.54752735,W,2,15,1.6,310.730,M,-34.038,M,7.0,0131*74
17:42:49.377400,83,$GPGGA,214249.00,4226.86356945,N,07628.54752735,W,2,15,1.6,310.730,M,-34.038,M,7.0,0131*74
17:42:49.443015,83,$GPGGA,214249.00,4226.86356945,N,07628.54752735,W,2,15,1.6,310.730,M,-34.038,M,7.0,0131*74
17:42:49.512584,82,$GPGGA,214249.00,4226.86356945,N,07628.54752735,W,2,15,1.6,310.730,M,-34.038,M,7.0,0131*74
17:42:49.578084,83,$GPGGA,214249.00,4226.86356945,N,07628.54752735,W,2,15,1.6,310.730,M,-34.038,M,7.0,0131*74
